note_id,factory_id,line_id,order_id,work_date,created_at,language,note_text,root_cause_label,urgency_label,blocking,mentioned_downtime_minutes,data_split,dataset_provenance
NOTE-000900,FAC-001,LINE-06,ORD-06-017,2025-06-09,2025-06-09T12:30:00+00:00,bn,অর্ডার অগ্রাধিকার পরিবর্তনের কারণে পরিকল্পনায় বিলম্ব হয়েছে।,planning,medium,False,0,test,synthetic
NOTE-000901,FAC-001,LINE-06,ORD-06-017,2025-06-10,2025-06-10T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000902,FAC-001,LINE-06,ORD-06-017,2025-06-11,2025-06-11T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000903,FAC-001,LINE-06,ORD-06-017,2025-06-12,2025-06-12T12:30:00+00:00,mixed,"আজ 5 জন operator absent, তাই output target-এর নিচে।",manpower,medium,False,0,test,synthetic
NOTE-000904,FAC-001,LINE-06,ORD-06-017,2025-06-14,2025-06-14T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000905,FAC-001,LINE-06,ORD-06-017,2025-06-15,2025-06-15T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000906,FAC-001,LINE-06,ORD-06-017,2025-06-16,2025-06-16T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,test,synthetic
NOTE-000907,FAC-001,LINE-06,ORD-06-018,2025-06-17,2025-06-17T12:30:00+00:00,bn,"লাইনে overlock মেশিনে সমস্যা হয়েছে, 35 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,False,35,test,synthetic
NOTE-000908,FAC-001,LINE-06,ORD-06-018,2025-06-18,2025-06-18T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,test,synthetic
NOTE-000909,FAC-001,LINE-06,ORD-06-018,2025-06-19,2025-06-19T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000910,FAC-001,LINE-06,ORD-06-018,2025-06-21,2025-06-21T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000911,FAC-001,LINE-06,ORD-06-018,2025-06-22,2025-06-22T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,test,synthetic
NOTE-000912,FAC-001,LINE-06,ORD-06-018,2025-06-23,2025-06-23T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000913,FAC-001,LINE-06,ORD-06-018,2025-06-24,2025-06-24T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000914,FAC-001,LINE-06,ORD-06-019,2025-06-25,2025-06-25T12:30:00+00:00,bn,অর্ডার অগ্রাধিকার পরিবর্তনের কারণে পরিকল্পনায় বিলম্ব হয়েছে।,planning,medium,False,0,test,synthetic
NOTE-000915,FAC-001,LINE-06,ORD-06-019,2025-06-26,2025-06-26T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,test,synthetic
NOTE-000916,FAC-001,LINE-06,ORD-06-019,2025-06-28,2025-06-28T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000917,FAC-001,LINE-06,ORD-06-019,2025-06-29,2025-06-29T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000918,FAC-001,LINE-06,ORD-06-019,2025-06-30,2025-06-30T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000919,FAC-001,LINE-07,ORD-07-001,2025-01-04,2025-01-04T12:30:00+00:00,en,"Style changeover finished late, reducing first-half production.",method,medium,False,0,train,synthetic
NOTE-000920,FAC-001,LINE-07,ORD-07-001,2025-01-05,2025-01-05T12:30:00+00:00,mixed,"আজ 7 জন operator absent, তাই output target-এর নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000921,FAC-001,LINE-07,ORD-07-001,2025-01-06,2025-01-06T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000922,FAC-001,LINE-07,ORD-07-001,2025-01-07,2025-01-07T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000923,FAC-001,LINE-07,ORD-07-001,2025-01-08,2025-01-08T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000924,FAC-001,LINE-07,ORD-07-001,2025-01-09,2025-01-09T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000925,FAC-001,LINE-07,ORD-07-001,2025-01-11,2025-01-11T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000926,FAC-001,LINE-07,ORD-07-001,2025-01-12,2025-01-12T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000927,FAC-001,LINE-07,ORD-07-001,2025-01-13,2025-01-13T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000928,FAC-001,LINE-07,ORD-07-001,2025-01-14,2025-01-14T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000929,FAC-001,LINE-07,ORD-07-001,2025-01-15,2025-01-15T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000930,FAC-001,LINE-07,ORD-07-002,2025-01-16,2025-01-16T12:30:00+00:00,en,7 operators are absent today and output is below plan.,manpower,medium,False,0,train,synthetic
NOTE-000931,FAC-001,LINE-07,ORD-07-002,2025-01-18,2025-01-18T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000932,FAC-001,LINE-07,ORD-07-002,2025-01-19,2025-01-19T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000933,FAC-001,LINE-07,ORD-07-002,2025-01-20,2025-01-20T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000934,FAC-001,LINE-07,ORD-07-002,2025-01-21,2025-01-21T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000935,FAC-001,LINE-07,ORD-07-002,2025-01-22,2025-01-22T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000936,FAC-001,LINE-07,ORD-07-002,2025-01-23,2025-01-23T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000937,FAC-001,LINE-07,ORD-07-002,2025-01-25,2025-01-25T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000938,FAC-001,LINE-07,ORD-07-002,2025-01-26,2025-01-26T12:30:00+00:00,bn,"button attach মেশিন 47 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,47,train,synthetic
NOTE-000939,FAC-001,LINE-07,ORD-07-002,2025-01-27,2025-01-27T12:30:00+00:00,bn,"আজ 10 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000940,FAC-001,LINE-07,ORD-07-002,2025-01-28,2025-01-28T12:30:00+00:00,en,open seam defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000941,FAC-001,LINE-07,ORD-07-002,2025-01-29,2025-01-29T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000942,FAC-001,LINE-07,ORD-07-003,2025-01-30,2025-01-30T12:30:00+00:00,mixed,"Style changeover late হয়েছে, morning output কম।",method,medium,False,0,train,synthetic
NOTE-000943,FAC-001,LINE-07,ORD-07-003,2025-02-01,2025-02-01T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000944,FAC-001,LINE-07,ORD-07-003,2025-02-02,2025-02-02T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000945,FAC-001,LINE-07,ORD-07-003,2025-02-03,2025-02-03T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000946,FAC-001,LINE-07,ORD-07-003,2025-02-04,2025-02-04T12:30:00+00:00,bn,"লাইনে flatlock মেশিনে সমস্যা হয়েছে, 55 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,55,train,synthetic
NOTE-000947,FAC-001,LINE-07,ORD-07-003,2025-02-05,2025-02-05T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000948,FAC-001,LINE-07,ORD-07-003,2025-02-06,2025-02-06T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000949,FAC-001,LINE-07,ORD-07-003,2025-02-08,2025-02-08T12:30:00+00:00,bn,"uneven stitch সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-000950,FAC-001,LINE-07,ORD-07-003,2025-02-09,2025-02-09T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000951,FAC-001,LINE-07,ORD-07-003,2025-02-10,2025-02-10T12:30:00+00:00,bn,"button attach মেশিন 55 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,55,train,synthetic
NOTE-000952,FAC-001,LINE-07,ORD-07-003,2025-02-11,2025-02-11T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000953,FAC-001,LINE-07,ORD-07-004,2025-02-12,2025-02-12T12:30:00+00:00,mixed,Available manpower-এর তুলনায় line target বেশি set করা হয়েছে।,planning,medium,False,0,train,synthetic
NOTE-000954,FAC-001,LINE-07,ORD-07-004,2025-02-13,2025-02-13T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000955,FAC-001,LINE-07,ORD-07-004,2025-02-15,2025-02-15T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000956,FAC-001,LINE-07,ORD-07-004,2025-02-16,2025-02-16T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000957,FAC-001,LINE-07,ORD-07-004,2025-02-17,2025-02-17T12:30:00+00:00,bn,"button hole মেশিন 55 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,55,train,synthetic
NOTE-000958,FAC-001,LINE-07,ORD-07-004,2025-02-18,2025-02-18T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000959,FAC-001,LINE-07,ORD-07-004,2025-02-19,2025-02-19T12:30:00+00:00,mixed,"measurement variance defect বেড়েছে, rework-এর কারণে output কম।",quality,medium,False,0,train,synthetic
NOTE-000960,FAC-001,LINE-07,ORD-07-004,2025-02-20,2025-02-20T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000961,FAC-001,LINE-07,ORD-07-004,2025-02-22,2025-02-22T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000962,FAC-001,LINE-07,ORD-07-004,2025-02-23,2025-02-23T12:30:00+00:00,bn,"আজ 8 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000963,FAC-001,LINE-07,ORD-07-004,2025-02-24,2025-02-24T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000964,FAC-001,LINE-07,ORD-07-005,2025-02-25,2025-02-25T12:30:00+00:00,bn,"ট্রিমস সময়মতো আসেনি, লাইনের কাজ ধীর হয়েছে।",material,high,True,0,train,synthetic
NOTE-000965,FAC-001,LINE-07,ORD-07-005,2025-02-26,2025-02-26T12:30:00+00:00,bn,"open seam সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-000966,FAC-001,LINE-07,ORD-07-005,2025-02-27,2025-02-27T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000967,FAC-001,LINE-07,ORD-07-005,2025-03-01,2025-03-01T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000968,FAC-001,LINE-07,ORD-07-005,2025-03-02,2025-03-02T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000969,FAC-001,LINE-07,ORD-07-005,2025-03-03,2025-03-03T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000970,FAC-001,LINE-07,ORD-07-005,2025-03-04,2025-03-04T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000971,FAC-001,LINE-07,ORD-07-005,2025-03-05,2025-03-05T12:30:00+00:00,en,Inline inspection found a higher defect rate; correction is in progress.,quality,medium,False,0,train,synthetic
NOTE-000972,FAC-001,LINE-07,ORD-07-005,2025-03-06,2025-03-06T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000973,FAC-001,LINE-07,ORD-07-006,2025-03-08,2025-03-08T12:30:00+00:00,bn,"লাইনে iron মেশিনে সমস্যা হয়েছে, 46 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,46,train,synthetic
NOTE-000974,FAC-001,LINE-07,ORD-07-006,2025-03-09,2025-03-09T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000975,FAC-001,LINE-07,ORD-07-006,2025-03-10,2025-03-10T12:30:00+00:00,bn,"আজ 9 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000976,FAC-001,LINE-07,ORD-07-006,2025-03-11,2025-03-11T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000977,FAC-001,LINE-07,ORD-07-006,2025-03-12,2025-03-12T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000978,FAC-001,LINE-07,ORD-07-006,2025-03-13,2025-03-13T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000979,FAC-001,LINE-07,ORD-07-006,2025-03-15,2025-03-15T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000980,FAC-001,LINE-07,ORD-07-006,2025-03-16,2025-03-16T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000981,FAC-001,LINE-07,ORD-07-006,2025-03-17,2025-03-17T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000982,FAC-001,LINE-07,ORD-07-007,2025-03-18,2025-03-18T12:30:00+00:00,bn,"নতুন স্টাইলের অপারেশন ব্যালেন্স ঠিক হয়নি, বোতলনেক তৈরি হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000983,FAC-001,LINE-07,ORD-07-007,2025-03-19,2025-03-19T12:30:00+00:00,mixed,"Inline QC-তে defect rate বেশি, correction চলছে।",quality,medium,False,0,train,synthetic
NOTE-000984,FAC-001,LINE-07,ORD-07-007,2025-03-20,2025-03-20T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000985,FAC-001,LINE-07,ORD-07-007,2025-03-22,2025-03-22T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000986,FAC-001,LINE-07,ORD-07-007,2025-03-23,2025-03-23T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000987,FAC-001,LINE-07,ORD-07-007,2025-03-24,2025-03-24T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000988,FAC-001,LINE-07,ORD-07-007,2025-03-25,2025-03-25T12:30:00+00:00,en,skip stitch defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000989,FAC-001,LINE-07,ORD-07-008,2025-03-26,2025-03-26T12:30:00+00:00,en,"Style changeover finished late, reducing first-half production.",method,medium,False,0,train,synthetic
NOTE-000990,FAC-001,LINE-07,ORD-07-008,2025-03-27,2025-03-27T12:30:00+00:00,en,oil mark defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000991,FAC-001,LINE-07,ORD-07-008,2025-03-29,2025-03-29T12:30:00+00:00,bn,"open seam সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-000992,FAC-001,LINE-07,ORD-07-008,2025-03-30,2025-03-30T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000993,FAC-001,LINE-07,ORD-07-008,2025-03-31,2025-03-31T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000994,FAC-001,LINE-07,ORD-07-008,2025-04-01,2025-04-01T12:30:00+00:00,mixed,"Inline QC-তে defect rate বেশি, correction চলছে।",quality,medium,False,0,train,synthetic
NOTE-000995,FAC-001,LINE-07,ORD-07-008,2025-04-02,2025-04-02T12:30:00+00:00,en,measurement variance defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000996,FAC-001,LINE-07,ORD-07-008,2025-04-03,2025-04-03T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000997,FAC-001,LINE-07,ORD-07-008,2025-04-05,2025-04-05T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000998,FAC-001,LINE-07,ORD-07-008,2025-04-06,2025-04-06T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000999,FAC-001,LINE-07,ORD-07-009,2025-04-07,2025-04-07T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,train,synthetic
NOTE-001000,FAC-001,LINE-07,ORD-07-009,2025-04-08,2025-04-08T12:30:00+00:00,bn,"প্রয়োজনীয় ম্যাটেরিয়াল কম আছে, উৎপাদন আংশিকভাবে বন্ধ।",material,high,True,0,train,synthetic
NOTE-001001,FAC-001,LINE-07,ORD-07-009,2025-04-09,2025-04-09T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-001002,FAC-001,LINE-07,ORD-07-009,2025-04-10,2025-04-10T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-001003,FAC-001,LINE-07,ORD-07-009,2025-04-12,2025-04-12T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-001004,FAC-001,LINE-07,ORD-07-009,2025-04-13,2025-04-13T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-001005,FAC-001,LINE-07,ORD-07-009,2025-04-14,2025-04-14T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-001006,FAC-001,LINE-07,ORD-07-009,2025-04-15,2025-04-15T12:30:00+00:00,bn,"আজ 8 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-001007,FAC-001,LINE-07,ORD-07-009,2025-04-16,2025-04-16T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-001008,FAC-001,LINE-07,ORD-07-009,2025-04-17,2025-04-17T12:30:00+00:00,en,puckering defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-001009,FAC-001,LINE-07,ORD-07-009,2025-04-19,2025-04-19T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-001010,FAC-001,LINE-07,ORD-07-010,2025-04-20,2025-04-20T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-001011,FAC-001,LINE-07,ORD-07-010,2025-04-21,2025-04-21T12:30:00+00:00,bn,"puckering সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-001012,FAC-001,LINE-07,ORD-07-010,2025-04-22,2025-04-22T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-001013,FAC-001,LINE-07,ORD-07-010,2025-04-23,2025-04-23T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-001014,FAC-001,LINE-07,ORD-07-010,2025-04-24,2025-04-24T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-001015,FAC-001,LINE-07,ORD-07-010,2025-04-26,2025-04-26T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-001016,FAC-001,LINE-07,ORD-07-010,2025-04-27,2025-04-27T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-001017,FAC-001,LINE-07,ORD-07-011,2025-04-28,2025-04-28T12:30:00+00:00,en,"Style changeover finished late, reducing first-half production.",method,medium,False,0,train,synthetic
NOTE-001018,FAC-001,LINE-07,ORD-07-011,2025-04-29,2025-04-29T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-001019,FAC-001,LINE-07,ORD-07-011,2025-04-30,2025-04-30T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-001020,FAC-001,LINE-07,ORD-07-011,2025-05-01,2025-05-01T12:30:00+00:00,en,Several operations are constrained because skilled operators are unavailable.,manpower,medium,False,0,validation,synthetic
NOTE-001021,FAC-001,LINE-07,ORD-07-011,2025-05-03,2025-05-03T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-001022,FAC-001,LINE-07,ORD-07-011,2025-05-04,2025-05-04T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-001023,FAC-001,LINE-07,ORD-07-011,2025-05-05,2025-05-05T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-001024,FAC-001,LINE-07,ORD-07-011,2025-05-06,2025-05-06T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-001025,FAC-001,LINE-07,ORD-07-012,2025-05-07,2025-05-07T12:30:00+00:00,en,A priority change delayed the planned production sequence.,planning,medium,False,0,validation,synthetic
NOTE-001026,FAC-001,LINE-07,ORD-07-012,2025-05-08,2025-05-08T12:30:00+00:00,en,8 operators are absent today and output is below plan.,manpower,medium,False,0,validation,synthetic
NOTE-001027,FAC-001,LINE-07,ORD-07-012,2025-05-10,2025-05-10T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-001028,FAC-001,LINE-07,ORD-07-012,2025-05-11,2025-05-11T12:30:00+00:00,bn,"bartack মেশিন 55 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,55,validation,synthetic
NOTE-001029,FAC-001,LINE-07,ORD-07-012,2025-05-12,2025-05-12T12:30:00+00:00,mixed,"Inline QC-তে defect rate বেশি, correction চলছে।",quality,medium,False,0,validation,synthetic
NOTE-001030,FAC-001,LINE-07,ORD-07-012,2025-05-13,2025-05-13T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-001031,FAC-001,LINE-07,ORD-07-012,2025-05-14,2025-05-14T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,validation,synthetic
NOTE-001032,FAC-001,LINE-07,ORD-07-012,2025-05-15,2025-05-15T12:30:00+00:00,bn,"লাইনে cutting machine মেশিনে সমস্যা হয়েছে, 50 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,50,validation,synthetic
NOTE-001033,FAC-001,LINE-07,ORD-07-012,2025-05-17,2025-05-17T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-001034,FAC-001,LINE-07,ORD-07-012,2025-05-18,2025-05-18T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,validation,synthetic
NOTE-001035,FAC-001,LINE-07,ORD-07-013,2025-05-19,2025-05-19T12:30:00+00:00,en,The line target is high relative to available operators and style complexity.,planning,medium,False,0,validation,synthetic
NOTE-001036,FAC-001,LINE-07,ORD-07-013,2025-05-20,2025-05-20T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-001037,FAC-001,LINE-07,ORD-07-013,2025-05-21,2025-05-21T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,validation,synthetic
