action_id,factory_id,line_id,order_id,note_id,work_date,root_cause,action_type,owner_role,approval_decision,approval_required,created_at,approved_at,status,due_at,idempotency_key,data_split,dataset_provenance
ACT-000296,FAC-001,LINE-06,ORD-06-008,NOTE-000821,2025-03-09,method,line_rebalancing,industrial_engineering,approved,True,2025-03-09T13:10:00+00:00,2025-03-09T13:35:00+00:00,completed,2025-03-09T17:00:00+00:00,LINE-06:2025-03-09:line_rebalancing,train,synthetic
ACT-000297,FAC-001,LINE-06,ORD-06-008,NOTE-000826,2025-03-15,quality,quality_containment,quality,approved,True,2025-03-15T13:10:00+00:00,2025-03-15T13:35:00+00:00,completed,2025-03-15T17:00:00+00:00,LINE-06:2025-03-15:quality_containment,train,synthetic
ACT-000298,FAC-001,LINE-06,ORD-06-009,NOTE-000829,2025-03-18,manpower,operator_reallocation,production,approved,True,2025-03-18T13:10:00+00:00,2025-03-18T13:35:00+00:00,completed,2025-03-18T17:00:00+00:00,LINE-06:2025-03-18:operator_reallocation,train,synthetic
ACT-000299,FAC-001,LINE-06,ORD-06-009,NOTE-000830,2025-03-19,quality,quality_containment,quality,approved,True,2025-03-19T13:10:00+00:00,2025-03-19T13:35:00+00:00,completed,2025-03-19T17:00:00+00:00,LINE-06:2025-03-19:quality_containment,train,synthetic
ACT-000300,FAC-001,LINE-06,ORD-06-009,NOTE-000832,2025-03-22,quality,quality_containment,quality,rejected,True,2025-03-22T13:10:00+00:00,,not_executed,2025-03-22T17:00:00+00:00,LINE-06:2025-03-22:quality_containment,train,synthetic
ACT-000301,FAC-001,LINE-06,ORD-06-010,NOTE-000835,2025-03-25,planning,plan_review,planning,approved,True,2025-03-25T13:10:00+00:00,2025-03-25T13:35:00+00:00,completed,2025-03-25T17:00:00+00:00,LINE-06:2025-03-25:plan_review,train,synthetic
ACT-000302,FAC-001,LINE-06,ORD-06-010,NOTE-000839,2025-03-30,material,material_escalation,store_and_planning,approved,True,2025-03-30T13:10:00+00:00,2025-03-30T13:35:00+00:00,completed,2025-03-30T17:00:00+00:00,LINE-06:2025-03-30:material_escalation,train,synthetic
ACT-000303,FAC-001,LINE-06,ORD-06-010,NOTE-000841,2025-04-01,manpower,operator_reallocation,production,approved,True,2025-04-01T13:10:00+00:00,2025-04-01T13:35:00+00:00,completed,2025-04-01T17:00:00+00:00,LINE-06:2025-04-01:operator_reallocation,train,synthetic
ACT-000304,FAC-001,LINE-06,ORD-06-011,NOTE-000844,2025-04-05,method,line_rebalancing,industrial_engineering,approved,True,2025-04-05T13:10:00+00:00,2025-04-05T13:35:00+00:00,in_progress,2025-04-05T17:00:00+00:00,LINE-06:2025-04-05:line_rebalancing,train,synthetic
ACT-000305,FAC-001,LINE-06,ORD-06-011,NOTE-000846,2025-04-07,quality,quality_containment,quality,approved,True,2025-04-07T13:10:00+00:00,2025-04-07T13:35:00+00:00,in_progress,2025-04-07T17:00:00+00:00,LINE-06:2025-04-07:quality_containment,train,synthetic
ACT-000306,FAC-001,LINE-06,ORD-06-011,NOTE-000847,2025-04-08,quality,quality_containment,quality,edited,True,2025-04-08T13:10:00+00:00,2025-04-08T13:35:00+00:00,in_progress,2025-04-08T17:00:00+00:00,LINE-06:2025-04-08:quality_containment,train,synthetic
ACT-000307,FAC-001,LINE-06,ORD-06-011,NOTE-000851,2025-04-13,material,material_escalation,store_and_planning,approved,True,2025-04-13T13:10:00+00:00,2025-04-13T13:35:00+00:00,completed,2025-04-13T17:00:00+00:00,LINE-06:2025-04-13:material_escalation,train,synthetic
ACT-000308,FAC-001,LINE-06,ORD-06-012,NOTE-000855,2025-04-17,planning,plan_review,planning,rejected,True,2025-04-17T13:10:00+00:00,,not_executed,2025-04-17T17:00:00+00:00,LINE-06:2025-04-17:plan_review,train,synthetic
ACT-000309,FAC-001,LINE-06,ORD-06-012,NOTE-000856,2025-04-19,quality,quality_containment,quality,edited,True,2025-04-19T13:10:00+00:00,2025-04-19T13:35:00+00:00,completed,2025-04-19T17:00:00+00:00,LINE-06:2025-04-19:quality_containment,train,synthetic
ACT-000310,FAC-001,LINE-06,ORD-06-012,NOTE-000857,2025-04-20,machine,machine_inspection,maintenance,approved,True,2025-04-20T13:10:00+00:00,2025-04-20T13:35:00+00:00,completed,2025-04-20T17:00:00+00:00,LINE-06:2025-04-20:machine_inspection,train,synthetic
ACT-000311,FAC-001,LINE-06,ORD-06-013,NOTE-000865,2025-04-29,quality,quality_containment,quality,approved,True,2025-04-29T13:10:00+00:00,2025-04-29T13:35:00+00:00,in_progress,2025-04-29T17:00:00+00:00,LINE-06:2025-04-29:quality_containment,train,synthetic
ACT-000312,FAC-001,LINE-06,ORD-06-013,NOTE-000869,2025-05-04,machine,machine_inspection,maintenance,approved,True,2025-05-04T13:10:00+00:00,2025-05-04T13:35:00+00:00,completed,2025-05-04T17:00:00+00:00,LINE-06:2025-05-04:machine_inspection,validation,synthetic
ACT-000313,FAC-001,LINE-06,ORD-06-014,NOTE-000871,2025-05-06,method,line_rebalancing,industrial_engineering,approved,True,2025-05-06T13:10:00+00:00,2025-05-06T13:35:00+00:00,completed,2025-05-06T17:00:00+00:00,LINE-06:2025-05-06:line_rebalancing,validation,synthetic
ACT-000314,FAC-001,LINE-06,ORD-06-014,NOTE-000876,2025-05-12,quality,quality_containment,quality,approved,True,2025-05-12T13:10:00+00:00,2025-05-12T13:35:00+00:00,completed,2025-05-12T17:00:00+00:00,LINE-06:2025-05-12:quality_containment,validation,synthetic
ACT-000315,FAC-001,LINE-06,ORD-06-015,NOTE-000880,2025-05-17,method,line_rebalancing,industrial_engineering,approved,True,2025-05-17T13:10:00+00:00,2025-05-17T13:35:00+00:00,completed,2025-05-17T17:00:00+00:00,LINE-06:2025-05-17:line_rebalancing,validation,synthetic
ACT-000316,FAC-001,LINE-06,ORD-06-015,NOTE-000886,2025-05-24,machine,machine_inspection,maintenance,approved,True,2025-05-24T13:10:00+00:00,2025-05-24T13:35:00+00:00,completed,2025-05-24T17:00:00+00:00,LINE-06:2025-05-24:machine_inspection,validation,synthetic
ACT-000317,FAC-001,LINE-06,ORD-06-015,NOTE-000887,2025-05-25,machine,machine_inspection,maintenance,edited,True,2025-05-25T13:10:00+00:00,2025-05-25T13:35:00+00:00,in_progress,2025-05-25T17:00:00+00:00,LINE-06:2025-05-25:machine_inspection,validation,synthetic
ACT-000318,FAC-001,LINE-06,ORD-06-016,NOTE-000889,2025-05-27,method,line_rebalancing,industrial_engineering,approved,True,2025-05-27T13:10:00+00:00,2025-05-27T13:35:00+00:00,completed,2025-05-27T17:00:00+00:00,LINE-06:2025-05-27:line_rebalancing,validation,synthetic
ACT-000319,FAC-001,LINE-06,ORD-06-016,NOTE-000892,2025-05-31,material,material_escalation,store_and_planning,rejected,True,2025-05-31T13:10:00+00:00,,not_executed,2025-05-31T17:00:00+00:00,LINE-06:2025-05-31:material_escalation,validation,synthetic
ACT-000320,FAC-001,LINE-06,ORD-06-016,NOTE-000894,2025-06-02,quality,quality_containment,quality,approved,True,2025-06-02T13:10:00+00:00,2025-06-02T13:35:00+00:00,in_progress,2025-06-02T17:00:00+00:00,LINE-06:2025-06-02:quality_containment,test,synthetic
ACT-000321,FAC-001,LINE-06,ORD-06-016,NOTE-000895,2025-06-03,quality,quality_containment,quality,approved,True,2025-06-03T13:10:00+00:00,2025-06-03T13:35:00+00:00,completed,2025-06-03T17:00:00+00:00,LINE-06:2025-06-03:quality_containment,test,synthetic
ACT-000322,FAC-001,LINE-06,ORD-06-016,NOTE-000898,2025-06-07,manpower,operator_reallocation,production,approved,True,2025-06-07T13:10:00+00:00,2025-06-07T13:35:00+00:00,completed,2025-06-07T17:00:00+00:00,LINE-06:2025-06-07:operator_reallocation,test,synthetic
ACT-000323,FAC-001,LINE-06,ORD-06-017,NOTE-000900,2025-06-09,planning,plan_review,planning,approved,True,2025-06-09T13:10:00+00:00,2025-06-09T13:35:00+00:00,in_progress,2025-06-09T17:00:00+00:00,LINE-06:2025-06-09:plan_review,test,synthetic
ACT-000324,FAC-001,LINE-06,ORD-06-017,NOTE-000903,2025-06-12,manpower,operator_reallocation,production,approved,True,2025-06-12T13:10:00+00:00,2025-06-12T13:35:00+00:00,completed,2025-06-12T17:00:00+00:00,LINE-06:2025-06-12:operator_reallocation,test,synthetic
ACT-000325,FAC-001,LINE-06,ORD-06-018,NOTE-000907,2025-06-17,machine,machine_inspection,maintenance,approved,True,2025-06-17T13:10:00+00:00,2025-06-17T13:35:00+00:00,completed,2025-06-17T17:00:00+00:00,LINE-06:2025-06-17:machine_inspection,test,synthetic
ACT-000326,FAC-001,LINE-06,ORD-06-019,NOTE-000914,2025-06-25,planning,plan_review,planning,approved,True,2025-06-25T13:10:00+00:00,2025-06-25T13:35:00+00:00,completed,2025-06-25T17:00:00+00:00,LINE-06:2025-06-25:plan_review,test,synthetic
ACT-000327,FAC-001,LINE-06,ORD-06-019,NOTE-000915,2025-06-26,quality,quality_containment,quality,approved,True,2025-06-26T13:10:00+00:00,2025-06-26T13:35:00+00:00,completed,2025-06-26T17:00:00+00:00,LINE-06:2025-06-26:quality_containment,test,synthetic
ACT-000328,FAC-001,LINE-07,ORD-07-001,NOTE-000919,2025-01-04,method,line_rebalancing,industrial_engineering,approved,True,2025-01-04T13:10:00+00:00,2025-01-04T13:35:00+00:00,completed,2025-01-04T17:00:00+00:00,LINE-07:2025-01-04:line_rebalancing,train,synthetic
ACT-000329,FAC-001,LINE-07,ORD-07-001,NOTE-000920,2025-01-05,manpower,operator_reallocation,production,approved,True,2025-01-05T13:10:00+00:00,2025-01-05T13:35:00+00:00,completed,2025-01-05T17:00:00+00:00,LINE-07:2025-01-05:operator_reallocation,train,synthetic
ACT-000330,FAC-001,LINE-07,ORD-07-001,NOTE-000924,2025-01-09,quality,quality_containment,quality,approved,True,2025-01-09T13:10:00+00:00,2025-01-09T13:35:00+00:00,in_progress,2025-01-09T17:00:00+00:00,LINE-07:2025-01-09:quality_containment,train,synthetic
ACT-000331,FAC-001,LINE-07,ORD-07-002,NOTE-000930,2025-01-16,manpower,operator_reallocation,production,approved,True,2025-01-16T13:10:00+00:00,2025-01-16T13:35:00+00:00,in_progress,2025-01-16T17:00:00+00:00,LINE-07:2025-01-16:operator_reallocation,train,synthetic
ACT-000332,FAC-001,LINE-07,ORD-07-002,NOTE-000938,2025-01-26,machine,machine_inspection,maintenance,approved,True,2025-01-26T13:10:00+00:00,2025-01-26T13:35:00+00:00,in_progress,2025-01-26T17:00:00+00:00,LINE-07:2025-01-26:machine_inspection,train,synthetic
ACT-000333,FAC-001,LINE-07,ORD-07-002,NOTE-000939,2025-01-27,manpower,operator_reallocation,production,edited,True,2025-01-27T13:10:00+00:00,2025-01-27T13:35:00+00:00,in_progress,2025-01-27T17:00:00+00:00,LINE-07:2025-01-27:operator_reallocation,train,synthetic
ACT-000334,FAC-001,LINE-07,ORD-07-002,NOTE-000940,2025-01-28,quality,quality_containment,quality,edited,True,2025-01-28T13:10:00+00:00,2025-01-28T13:35:00+00:00,completed,2025-01-28T17:00:00+00:00,LINE-07:2025-01-28:quality_containment,train,synthetic
ACT-000335,FAC-001,LINE-07,ORD-07-003,NOTE-000942,2025-01-30,method,line_rebalancing,industrial_engineering,approved,True,2025-01-30T13:10:00+00:00,2025-01-30T13:35:00+00:00,in_progress,2025-01-30T17:00:00+00:00,LINE-07:2025-01-30:line_rebalancing,train,synthetic
ACT-000336,FAC-001,LINE-07,ORD-07-003,NOTE-000946,2025-02-04,machine,machine_inspection,maintenance,approved,True,2025-02-04T13:10:00+00:00,2025-02-04T13:35:00+00:00,completed,2025-02-04T17:00:00+00:00,LINE-07:2025-02-04:machine_inspection,train,synthetic
ACT-000337,FAC-001,LINE-07,ORD-07-003,NOTE-000949,2025-02-08,quality,quality_containment,quality,edited,True,2025-02-08T13:10:00+00:00,2025-02-08T13:35:00+00:00,completed,2025-02-08T17:00:00+00:00,LINE-07:2025-02-08:quality_containment,train,synthetic
ACT-000338,FAC-001,LINE-07,ORD-07-003,NOTE-000950,2025-02-09,quality,quality_containment,quality,approved,True,2025-02-09T13:10:00+00:00,2025-02-09T13:35:00+00:00,completed,2025-02-09T17:00:00+00:00,LINE-07:2025-02-09:quality_containment,train,synthetic
ACT-000339,FAC-001,LINE-07,ORD-07-003,NOTE-000951,2025-02-10,machine,machine_inspection,maintenance,approved,True,2025-02-10T13:10:00+00:00,2025-02-10T13:35:00+00:00,in_progress,2025-02-10T17:00:00+00:00,LINE-07:2025-02-10:machine_inspection,train,synthetic
ACT-000340,FAC-001,LINE-07,ORD-07-004,NOTE-000953,2025-02-12,planning,plan_review,planning,approved,True,2025-02-12T13:10:00+00:00,2025-02-12T13:35:00+00:00,in_progress,2025-02-12T17:00:00+00:00,LINE-07:2025-02-12:plan_review,train,synthetic
ACT-000341,FAC-001,LINE-07,ORD-07-004,NOTE-000957,2025-02-17,machine,machine_inspection,maintenance,approved,True,2025-02-17T13:10:00+00:00,2025-02-17T13:35:00+00:00,completed,2025-02-17T17:00:00+00:00,LINE-07:2025-02-17:machine_inspection,train,synthetic
ACT-000342,FAC-001,LINE-07,ORD-07-004,NOTE-000959,2025-02-19,quality,quality_containment,quality,approved,True,2025-02-19T13:10:00+00:00,2025-02-19T13:35:00+00:00,completed,2025-02-19T17:00:00+00:00,LINE-07:2025-02-19:quality_containment,train,synthetic
ACT-000343,FAC-001,LINE-07,ORD-07-004,NOTE-000962,2025-02-23,manpower,operator_reallocation,production,approved,True,2025-02-23T13:10:00+00:00,2025-02-23T13:35:00+00:00,completed,2025-02-23T17:00:00+00:00,LINE-07:2025-02-23:operator_reallocation,train,synthetic
ACT-000344,FAC-001,LINE-07,ORD-07-005,NOTE-000964,2025-02-25,material,material_escalation,store_and_planning,rejected,True,2025-02-25T13:10:00+00:00,,not_executed,2025-02-25T17:00:00+00:00,LINE-07:2025-02-25:material_escalation,train,synthetic
ACT-000345,FAC-001,LINE-07,ORD-07-005,NOTE-000965,2025-02-26,quality,quality_containment,quality,approved,True,2025-02-26T13:10:00+00:00,2025-02-26T13:35:00+00:00,completed,2025-02-26T17:00:00+00:00,LINE-07:2025-02-26:quality_containment,train,synthetic
ACT-000346,FAC-001,LINE-07,ORD-07-005,NOTE-000971,2025-03-05,quality,quality_containment,quality,approved,True,2025-03-05T13:10:00+00:00,2025-03-05T13:35:00+00:00,completed,2025-03-05T17:00:00+00:00,LINE-07:2025-03-05:quality_containment,train,synthetic
ACT-000347,FAC-001,LINE-07,ORD-07-006,NOTE-000973,2025-03-08,machine,machine_inspection,maintenance,approved,True,2025-03-08T13:10:00+00:00,2025-03-08T13:35:00+00:00,completed,2025-03-08T17:00:00+00:00,LINE-07:2025-03-08:machine_inspection,train,synthetic
ACT-000348,FAC-001,LINE-07,ORD-07-006,NOTE-000975,2025-03-10,manpower,operator_reallocation,production,edited,True,2025-03-10T13:10:00+00:00,2025-03-10T13:35:00+00:00,completed,2025-03-10T17:00:00+00:00,LINE-07:2025-03-10:operator_reallocation,train,synthetic
ACT-000349,FAC-001,LINE-07,ORD-07-006,NOTE-000980,2025-03-16,quality,quality_containment,quality,approved,True,2025-03-16T13:10:00+00:00,2025-03-16T13:35:00+00:00,completed,2025-03-16T17:00:00+00:00,LINE-07:2025-03-16:quality_containment,train,synthetic
ACT-000350,FAC-001,LINE-07,ORD-07-007,NOTE-000982,2025-03-18,method,line_rebalancing,industrial_engineering,rejected,True,2025-03-18T13:10:00+00:00,,not_executed,2025-03-18T17:00:00+00:00,LINE-07:2025-03-18:line_rebalancing,train,synthetic
ACT-000351,FAC-001,LINE-07,ORD-07-007,NOTE-000983,2025-03-19,quality,quality_containment,quality,approved,True,2025-03-19T13:10:00+00:00,2025-03-19T13:35:00+00:00,completed,2025-03-19T17:00:00+00:00,LINE-07:2025-03-19:quality_containment,train,synthetic
ACT-000352,FAC-001,LINE-07,ORD-07-008,NOTE-000989,2025-03-26,method,line_rebalancing,industrial_engineering,approved,True,2025-03-26T13:10:00+00:00,2025-03-26T13:35:00+00:00,completed,2025-03-26T17:00:00+00:00,LINE-07:2025-03-26:line_rebalancing,train,synthetic
ACT-000353,FAC-001,LINE-07,ORD-07-008,NOTE-000990,2025-03-27,quality,quality_containment,quality,approved,True,2025-03-27T13:10:00+00:00,2025-03-27T13:35:00+00:00,completed,2025-03-27T17:00:00+00:00,LINE-07:2025-03-27:quality_containment,train,synthetic
ACT-000354,FAC-001,LINE-07,ORD-07-008,NOTE-000991,2025-03-29,quality,quality_containment,quality,rejected,True,2025-03-29T13:10:00+00:00,,not_executed,2025-03-29T17:00:00+00:00,LINE-07:2025-03-29:quality_containment,train,synthetic
ACT-000355,FAC-001,LINE-07,ORD-07-008,NOTE-000992,2025-03-30,quality,quality_containment,quality,approved,True,2025-03-30T13:10:00+00:00,2025-03-30T13:35:00+00:00,completed,2025-03-30T17:00:00+00:00,LINE-07:2025-03-30:quality_containment,train,synthetic
ACT-000356,FAC-001,LINE-07,ORD-07-008,NOTE-000994,2025-04-01,quality,quality_containment,quality,approved,True,2025-04-01T13:10:00+00:00,2025-04-01T13:35:00+00:00,completed,2025-04-01T17:00:00+00:00,LINE-07:2025-04-01:quality_containment,train,synthetic
ACT-000357,FAC-001,LINE-07,ORD-07-008,NOTE-000995,2025-04-02,quality,quality_containment,quality,approved,True,2025-04-02T13:10:00+00:00,2025-04-02T13:35:00+00:00,completed,2025-04-02T17:00:00+00:00,LINE-07:2025-04-02:quality_containment,train,synthetic
ACT-000358,FAC-001,LINE-07,ORD-07-008,NOTE-000996,2025-04-03,manpower,operator_reallocation,production,approved,True,2025-04-03T13:10:00+00:00,2025-04-03T13:35:00+00:00,completed,2025-04-03T17:00:00+00:00,LINE-07:2025-04-03:operator_reallocation,train,synthetic
ACT-000359,FAC-001,LINE-07,ORD-07-008,NOTE-000997,2025-04-05,quality,quality_containment,quality,approved,True,2025-04-05T13:10:00+00:00,2025-04-05T13:35:00+00:00,completed,2025-04-05T17:00:00+00:00,LINE-07:2025-04-05:quality_containment,train,synthetic
ACT-000360,FAC-001,LINE-07,ORD-07-009,NOTE-000999,2025-04-07,method,line_rebalancing,industrial_engineering,approved,True,2025-04-07T13:10:00+00:00,2025-04-07T13:35:00+00:00,completed,2025-04-07T17:00:00+00:00,LINE-07:2025-04-07:line_rebalancing,train,synthetic
ACT-000361,FAC-001,LINE-07,ORD-07-009,NOTE-001000,2025-04-08,material,material_escalation,store_and_planning,edited,True,2025-04-08T13:10:00+00:00,2025-04-08T13:35:00+00:00,completed,2025-04-08T17:00:00+00:00,LINE-07:2025-04-08:material_escalation,train,synthetic
ACT-000362,FAC-001,LINE-07,ORD-07-009,NOTE-001006,2025-04-15,manpower,operator_reallocation,production,approved,True,2025-04-15T13:10:00+00:00,2025-04-15T13:35:00+00:00,completed,2025-04-15T17:00:00+00:00,LINE-07:2025-04-15:operator_reallocation,train,synthetic
ACT-000363,FAC-001,LINE-07,ORD-07-009,NOTE-001008,2025-04-17,quality,quality_containment,quality,edited,True,2025-04-17T13:10:00+00:00,2025-04-17T13:35:00+00:00,in_progress,2025-04-17T17:00:00+00:00,LINE-07:2025-04-17:quality_containment,train,synthetic
ACT-000364,FAC-001,LINE-07,ORD-07-010,NOTE-001010,2025-04-20,quality,quality_containment,quality,approved,True,2025-04-20T13:10:00+00:00,2025-04-20T13:35:00+00:00,in_progress,2025-04-20T17:00:00+00:00,LINE-07:2025-04-20:quality_containment,train,synthetic
ACT-000365,FAC-001,LINE-07,ORD-07-010,NOTE-001011,2025-04-21,quality,quality_containment,quality,edited,True,2025-04-21T13:10:00+00:00,2025-04-21T13:35:00+00:00,completed,2025-04-21T17:00:00+00:00,LINE-07:2025-04-21:quality_containment,train,synthetic
ACT-000366,FAC-001,LINE-07,ORD-07-011,NOTE-001017,2025-04-28,method,line_rebalancing,industrial_engineering,rejected,True,2025-04-28T13:10:00+00:00,,not_executed,2025-04-28T17:00:00+00:00,LINE-07:2025-04-28:line_rebalancing,train,synthetic
ACT-000367,FAC-001,LINE-07,ORD-07-011,NOTE-001020,2025-05-01,manpower,operator_reallocation,production,approved,True,2025-05-01T13:10:00+00:00,2025-05-01T13:35:00+00:00,completed,2025-05-01T17:00:00+00:00,LINE-07:2025-05-01:operator_reallocation,validation,synthetic
ACT-000368,FAC-001,LINE-07,ORD-07-012,NOTE-001025,2025-05-07,planning,plan_review,planning,edited,True,2025-05-07T13:10:00+00:00,2025-05-07T13:35:00+00:00,completed,2025-05-07T17:00:00+00:00,LINE-07:2025-05-07:plan_review,validation,synthetic
ACT-000369,FAC-001,LINE-07,ORD-07-012,NOTE-001026,2025-05-08,manpower,operator_reallocation,production,approved,True,2025-05-08T13:10:00+00:00,2025-05-08T13:35:00+00:00,completed,2025-05-08T17:00:00+00:00,LINE-07:2025-05-08:operator_reallocation,validation,synthetic
ACT-000370,FAC-001,LINE-07,ORD-07-012,NOTE-001028,2025-05-11,machine,machine_inspection,maintenance,approved,True,2025-05-11T13:10:00+00:00,2025-05-11T13:35:00+00:00,completed,2025-05-11T17:00:00+00:00,LINE-07:2025-05-11:machine_inspection,validation,synthetic
ACT-000371,FAC-001,LINE-07,ORD-07-012,NOTE-001029,2025-05-12,quality,quality_containment,quality,edited,True,2025-05-12T13:10:00+00:00,2025-05-12T13:35:00+00:00,completed,2025-05-12T17:00:00+00:00,LINE-07:2025-05-12:quality_containment,validation,synthetic
ACT-000372,FAC-001,LINE-07,ORD-07-012,NOTE-001032,2025-05-15,machine,machine_inspection,maintenance,approved,True,2025-05-15T13:10:00+00:00,2025-05-15T13:35:00+00:00,in_progress,2025-05-15T17:00:00+00:00,LINE-07:2025-05-15:machine_inspection,validation,synthetic
ACT-000373,FAC-001,LINE-07,ORD-07-013,NOTE-001035,2025-05-19,planning,plan_review,planning,approved,True,2025-05-19T13:10:00+00:00,2025-05-19T13:35:00+00:00,completed,2025-05-19T17:00:00+00:00,LINE-07:2025-05-19:plan_review,validation,synthetic
ACT-000374,FAC-001,LINE-07,ORD-07-014,NOTE-001045,2025-05-31,method,line_rebalancing,industrial_engineering,approved,True,2025-05-31T13:10:00+00:00,2025-05-31T13:35:00+00:00,completed,2025-05-31T17:00:00+00:00,LINE-07:2025-05-31:line_rebalancing,validation,synthetic
ACT-000375,FAC-001,LINE-07,ORD-07-014,NOTE-001047,2025-06-02,quality,quality_containment,quality,approved,True,2025-06-02T13:10:00+00:00,2025-06-02T13:35:00+00:00,completed,2025-06-02T17:00:00+00:00,LINE-07:2025-06-02:quality_containment,test,synthetic
ACT-000376,FAC-001,LINE-07,ORD-07-014,NOTE-001048,2025-06-03,quality,quality_containment,quality,approved,True,2025-06-03T13:10:00+00:00,2025-06-03T13:35:00+00:00,completed,2025-06-03T17:00:00+00:00,LINE-07:2025-06-03:quality_containment,test,synthetic
ACT-000377,FAC-001,LINE-07,ORD-07-015,NOTE-001050,2025-06-05,quality,quality_containment,quality,approved,True,2025-06-05T13:10:00+00:00,2025-06-05T13:35:00+00:00,completed,2025-06-05T17:00:00+00:00,LINE-07:2025-06-05:quality_containment,test,synthetic
ACT-000378,FAC-001,LINE-07,ORD-07-015,NOTE-001056,2025-06-12,manpower,operator_reallocation,production,approved,True,2025-06-12T13:10:00+00:00,2025-06-12T13:35:00+00:00,completed,2025-06-12T17:00:00+00:00,LINE-07:2025-06-12:operator_reallocation,test,synthetic
ACT-000379,FAC-001,LINE-07,ORD-07-016,NOTE-001058,2025-06-15,planning,plan_review,planning,approved,True,2025-06-15T13:10:00+00:00,2025-06-15T13:35:00+00:00,completed,2025-06-15T17:00:00+00:00,LINE-07:2025-06-15:plan_review,test,synthetic
ACT-000380,FAC-001,LINE-07,ORD-07-016,NOTE-001060,2025-06-17,machine,machine_inspection,maintenance,edited,True,2025-06-17T13:10:00+00:00,2025-06-17T13:35:00+00:00,completed,2025-06-17T17:00:00+00:00,LINE-07:2025-06-17:machine_inspection,test,synthetic
ACT-000381,FAC-001,LINE-07,ORD-07-016,NOTE-001064,2025-06-22,machine,machine_inspection,maintenance,approved,True,2025-06-22T13:10:00+00:00,2025-06-22T13:35:00+00:00,completed,2025-06-22T17:00:00+00:00,LINE-07:2025-06-22:machine_inspection,test,synthetic
ACT-000382,FAC-001,LINE-07,ORD-07-017,NOTE-001068,2025-06-26,planning,plan_review,planning,approved,True,2025-06-26T13:10:00+00:00,2025-06-26T13:35:00+00:00,completed,2025-06-26T17:00:00+00:00,LINE-07:2025-06-26:plan_review,test,synthetic
ACT-000383,FAC-001,LINE-07,ORD-07-017,NOTE-001069,2025-06-28,quality,quality_containment,quality,approved,True,2025-06-28T13:10:00+00:00,2025-06-28T13:35:00+00:00,completed,2025-06-28T17:00:00+00:00,LINE-07:2025-06-28:quality_containment,test,synthetic
ACT-000384,FAC-001,LINE-07,ORD-07-017,NOTE-001070,2025-06-29,quality,quality_containment,quality,approved,True,2025-06-29T13:10:00+00:00,2025-06-29T13:35:00+00:00,completed,2025-06-29T17:00:00+00:00,LINE-07:2025-06-29:quality_containment,test,synthetic
ACT-000385,FAC-001,LINE-08,ORD-08-001,NOTE-001072,2025-01-04,method,line_rebalancing,industrial_engineering,approved,True,2025-01-04T13:10:00+00:00,2025-01-04T13:35:00+00:00,completed,2025-01-04T17:00:00+00:00,LINE-08:2025-01-04:line_rebalancing,train,synthetic
ACT-000386,FAC-001,LINE-08,ORD-08-002,NOTE-001077,2025-01-09,quality,quality_containment,quality,approved,True,2025-01-09T13:10:00+00:00,2025-01-09T13:35:00+00:00,completed,2025-01-09T17:00:00+00:00,LINE-08:2025-01-09:quality_containment,train,synthetic
ACT-000387,FAC-001,LINE-08,ORD-08-002,NOTE-001079,2025-01-12,material,material_escalation,store_and_planning,rejected,True,2025-01-12T13:10:00+00:00,,not_executed,2025-01-12T17:00:00+00:00,LINE-08:2025-01-12:material_escalation,train,synthetic
ACT-000388,FAC-001,LINE-08,ORD-08-002,NOTE-001083,2025-01-16,machine,machine_inspection,maintenance,approved,True,2025-01-16T13:10:00+00:00,2025-01-16T13:35:00+00:00,completed,2025-01-16T17:00:00+00:00,LINE-08:2025-01-16:machine_inspection,train,synthetic
ACT-000389,FAC-001,LINE-08,ORD-08-003,NOTE-001086,2025-01-20,method,line_rebalancing,industrial_engineering,approved,True,2025-01-20T13:10:00+00:00,2025-01-20T13:35:00+00:00,in_progress,2025-01-20T17:00:00+00:00,LINE-08:2025-01-20:line_rebalancing,train,synthetic
ACT-000390,FAC-001,LINE-08,ORD-08-003,NOTE-001090,2025-01-25,manpower,operator_reallocation,production,rejected,True,2025-01-25T13:10:00+00:00,,not_executed,2025-01-25T17:00:00+00:00,LINE-08:2025-01-25:operator_reallocation,train,synthetic
ACT-000391,FAC-001,LINE-08,ORD-08-003,NOTE-001092,2025-01-27,quality,quality_containment,quality,approved,True,2025-01-27T13:10:00+00:00,2025-01-27T13:35:00+00:00,completed,2025-01-27T17:00:00+00:00,LINE-08:2025-01-27:quality_containment,train,synthetic
ACT-000392,FAC-001,LINE-08,ORD-08-004,NOTE-001094,2025-01-29,method,line_rebalancing,industrial_engineering,approved,True,2025-01-29T13:10:00+00:00,2025-01-29T13:35:00+00:00,completed,2025-01-29T17:00:00+00:00,LINE-08:2025-01-29:line_rebalancing,train,synthetic
ACT-000393,FAC-001,LINE-08,ORD-08-004,NOTE-001096,2025-02-01,material,material_escalation,store_and_planning,approved,True,2025-02-01T13:10:00+00:00,2025-02-01T13:35:00+00:00,completed,2025-02-01T17:00:00+00:00,LINE-08:2025-02-01:material_escalation,train,synthetic
